,id,user_id,image_url,scientific_name,iconic_taxon_name,taxon_id
40291,119454391,5194300,https://inaturalist-open-data.s3.amazonaws.com/photos/201926878/medium.jpeg,Phedimus spurius,Plantae,204380
40295,119455275,4434972,https://static.inaturalist.org/photos/201933024/medium.jpg,Rhododendron caucasicum,Plantae,546910
40296,119455325,4434972,https://static.inaturalist.org/photos/201933137/medium.jpg,Rhododendron caucasicum,Plantae,546910
40297,119455417,4434972,https://static.inaturalist.org/photos/201933301/medium.jpg,Rhododendron caucasicum,Plantae,546910
40300,119456954,4434972,https://static.inaturalist.org/photos/201936339/medium.jpg,Hippophae rhamnoides,Plantae,163812
40304,119457958,4434972,https://static.inaturalist.org/photos/201938241/medium.jpg,Phedimus spurius,Plantae,204380
40306,119462529,4434972,https://static.inaturalist.org/photos/201946403/medium.jpg,Hippophae rhamnoides,Plantae,163812
40346,119780834,4434972,https://static.inaturalist.org/photos/202515461/medium.jpg,Phedimus spurius,Plantae,204380
40355,119863573,2407913,https://inaturalist-open-data.s3.amazonaws.com/photos/202672926/medium.jpeg,Veronica gentianoides,Plantae,509258
40418,120040813,2029281,https://static.inaturalist.org/photos/202986640/medium.jpeg,Rhododendron luteum,Plantae,129083
40421,120119886,5768090,https://inaturalist-open-data.s3.amazonaws.com/photos/203133252/medium.jpg,Betonica macrantha,Plantae,906115
40422,120120175,5768090,https://inaturalist-open-data.s3.amazonaws.com/photos/203133551/medium.jpg,Gymnadenia conopsea,Plantae,131610
40432,120145054,5768090,https://inaturalist-open-data.s3.amazonaws.com/photos/203175825/medium.jpg,Veronica gentianoides,Plantae,509258
40436,120150884,3606989,https://inaturalist-open-data.s3.amazonaws.com/photos/203185890/medium.jpeg,Rhododendron luteum,Plantae,129083
40451,120157939,5768090,https://inaturalist-open-data.s3.amazonaws.com/photos/203197699/medium.jpg,Rhododendron caucasicum,Plantae,546910
40466,120286912,3606989,https://inaturalist-open-data.s3.amazonaws.com/photos/203430883/medium.jpeg,Veronica gentianoides,Plantae,509258
40470,120294557,2039461,https://static.inaturalist.org/photos/203444195/medium.jpeg,Phedimus spurius,Plantae,204380
40533,120499915,2039461,https://static.inaturalist.org/photos/203816658/medium.jpeg,Veronica gentianoides,Plantae,509258
40538,120524361,2039461,https://static.inaturalist.org/photos/203864118/medium.jpeg,Veronica gentianoides,Plantae,509258
40539,120578450,5766156,https://inaturalist-open-data.s3.amazonaws.com/photos/203952222/medium.jpeg,Rhododendron caucasicum,Plantae,546910
40540,120590118,2407913,https://inaturalist-open-data.s3.amazonaws.com/photos/203976984/medium.jpeg,Bistorta carnea,Plantae,752467
40553,120636455,3606989,https://inaturalist-open-data.s3.amazonaws.com/photos/204062899/medium.jpeg,Hippophae rhamnoides,Plantae,163812
40587,120787212,4412032,https://inaturalist-open-data.s3.amazonaws.com/photos/204333020/medium.jpeg,Hippophae rhamnoides,Plantae,163812
40658,120951805,4434972,https://static.inaturalist.org/photos/204627264/medium.jpg,Rhododendron caucasicum,Plantae,546910
40674,120952579,4434972,https://static.inaturalist.org/photos/204628619/medium.jpg,Rhododendron caucasicum,Plantae,546910
40675,120952629,4434972,https://static.inaturalist.org/photos/204628733/medium.jpg,Veronica gentianoides,Plantae,509258
40677,120952675,4434972,https://static.inaturalist.org/photos/204629596/medium.jpg,Rhododendron caucasicum,Plantae,546910
40681,120953121,4434972,https://static.inaturalist.org/photos/204629673/medium.jpg,Rhododendron caucasicum,Plantae,546910
40682,120953161,4434972,https://static.inaturalist.org/photos/204629716/medium.jpg,Rhododendron caucasicum,Plantae,546910
40685,120953399,4434972,https://static.inaturalist.org/photos/204630207/medium.jpg,Rhododendron caucasicum,Plantae,546910
40692,120953875,4434972,https://static.inaturalist.org/photos/204631065/medium.jpg,Rhododendron caucasicum,Plantae,546910
40693,120953961,4434972,https://static.inaturalist.org/photos/204631280/medium.jpg,Rhododendron caucasicum,Plantae,546910
40697,120954130,4434972,https://static.inaturalist.org/photos/204631554/medium.jpg,Rhododendron caucasicum,Plantae,546910
40701,120954267,4434972,https://static.inaturalist.org/photos/204632079/medium.jpg,Rhododendron caucasicum,Plantae,546910
40703,120954372,4434972,https://static.inaturalist.org/photos/204632012/medium.jpg,Rhododendron caucasicum,Plantae,546910
40715,120954959,4434972,https://static.inaturalist.org/photos/204633015/medium.jpg,Veronica gentianoides,Plantae,509258
40720,120955195,4434972,https://static.inaturalist.org/photos/204633415/medium.jpg,Rhododendron caucasicum,Plantae,546910
40722,120955240,4434972,https://static.inaturalist.org/photos/204633500/medium.jpg,Phedimus spurius,Plantae,204380
40738,120986699,1493947,https://inaturalist-open-data.s3.amazonaws.com/photos/204687800/medium.jpg,Betonica macrantha,Plantae,906115
40740,120986877,1493947,https://inaturalist-open-data.s3.amazonaws.com/photos/204688045/medium.jpg,Phedimus spurius,Plantae,204380
40778,120997227,1493947,https://inaturalist-open-data.s3.amazonaws.com/photos/204706237/medium.jpg,Veronica gentianoides,Plantae,509258
40803,121042829,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204789305/medium.jpeg,Veronica gentianoides,Plantae,509258
40809,121044050,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204791741/medium.jpeg,Rhododendron luteum,Plantae,129083
40812,121044263,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204792087/medium.jpeg,Veronica gentianoides,Plantae,509258
40813,121044498,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204792513/medium.jpeg,Rhododendron luteum,Plantae,129083
40821,121045673,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204794905/medium.jpeg,Rhododendron luteum,Plantae,129083
40822,121045799,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204795130/medium.jpeg,Veronica gentianoides,Plantae,509258
40837,121047954,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204799250/medium.jpeg,Rhododendron caucasicum,Plantae,546910
40846,121049186,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204801832/medium.jpeg,Bistorta carnea,Plantae,752467
40848,121049352,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204802144/medium.jpeg,Betonica macrantha,Plantae,906115
40856,121069707,2039461,https://static.inaturalist.org/photos/204839103/medium.jpeg,Rhododendron luteum,Plantae,129083
40876,121086632,4434972,https://static.inaturalist.org/photos/204868588/medium.jpg,Veronica gentianoides,Plantae,509258
40896,121133496,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204951275/medium.jpeg,Salvia verticillata,Plantae,128689
40912,121138082,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/204959648/medium.jpeg,Veronica gentianoides,Plantae,509258
40917,121206064,4499758,https://inaturalist-open-data.s3.amazonaws.com/photos/205083457/medium.jpg,Rhododendron luteum,Plantae,129083
40925,121237055,5090007,https://inaturalist-open-data.s3.amazonaws.com/photos/205130163/medium.jpg,Hippophae rhamnoides,Plantae,163812
40931,121284082,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/205215724/medium.jpeg,Rhododendron luteum,Plantae,129083
40933,121284280,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/205216148/medium.jpeg,Betonica macrantha,Plantae,906115
40934,121284382,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/205216388/medium.jpeg,Bistorta carnea,Plantae,752467
40943,121289105,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/205225077/medium.jpeg,Salvia verticillata,Plantae,128689
40949,121370069,5641606,https://static.inaturalist.org/photos/205377184/medium.jpg,Veronica gentianoides,Plantae,509258
40979,121474454,5571975,https://inaturalist-open-data.s3.amazonaws.com/photos/205556237/medium.jpeg,Salvia verticillata,Plantae,128689
41007,121563525,5740048,https://static.inaturalist.org/photos/205724503/medium.jpg,Rhododendron caucasicum,Plantae,546910
41013,121573866,2039461,https://static.inaturalist.org/photos/205742999/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41020,121585532,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/205763487/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41029,121590166,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/205770962/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
41059,121681949,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/205938432/medium.jpeg,Phedimus spurius,Plantae,204380
41098,121716604,4020260,https://inaturalist-open-data.s3.amazonaws.com/photos/206001134/medium.jpg,Rhododendron luteum,Plantae,129083
41145,121828430,4434972,https://static.inaturalist.org/photos/206205252/medium.jpg,Veronica gentianoides,Plantae,509258
41150,121829106,4434972,https://static.inaturalist.org/photos/206206517/medium.jpg,Rhododendron caucasicum,Plantae,546910
41156,121830067,4434972,https://static.inaturalist.org/photos/206208590/medium.jpg,Phedimus spurius,Plantae,204380
41160,121837721,536544,https://inaturalist-open-data.s3.amazonaws.com/photos/206223809/medium.jpeg,Rhododendron luteum,Plantae,129083
41171,121844829,1467106,https://inaturalist-open-data.s3.amazonaws.com/photos/206236221/medium.jpg,Veronica gentianoides,Plantae,509258
41174,121845572,1467106,https://inaturalist-open-data.s3.amazonaws.com/photos/206237545/medium.jpg,Phedimus spurius,Plantae,204380
41178,121848311,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/206242099/medium.jpeg,Veronica gentianoides,Plantae,509258
41205,121900768,4434972,https://static.inaturalist.org/photos/206330999/medium.jpg,Rhododendron luteum,Plantae,129083
41206,121900787,4434972,https://static.inaturalist.org/photos/206331047/medium.jpg,Rhododendron luteum,Plantae,129083
41218,121901812,4434972,https://static.inaturalist.org/photos/206332890/medium.jpg,Rhododendron luteum,Plantae,129083
41228,121902750,4434972,https://static.inaturalist.org/photos/206334698/medium.jpg,Rhododendron luteum,Plantae,129083
41230,121902865,4434972,https://static.inaturalist.org/photos/206334836/medium.jpg,Rhododendron luteum,Plantae,129083
41266,121929672,1467106,https://inaturalist-open-data.s3.amazonaws.com/photos/206382894/medium.jpg,Pinus sylvestris hamata,Plantae,864581
41287,121979712,4434972,https://static.inaturalist.org/photos/206476233/medium.jpg,Rhododendron luteum,Plantae,129083
41311,122010626,5780647,https://inaturalist-open-data.s3.amazonaws.com/photos/206531220/medium.jpeg,Betonica macrantha,Plantae,906115
41324,122028643,536544,https://inaturalist-open-data.s3.amazonaws.com/photos/206561687/medium.jpeg,Betonica macrantha,Plantae,906115
41329,122071982,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/206638956/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41338,122075500,1842195,https://inaturalist-open-data.s3.amazonaws.com/photos/206645619/medium.jpeg,Veronica gentianoides,Plantae,509258
41421,122260982,536544,https://inaturalist-open-data.s3.amazonaws.com/photos/207000107/medium.jpeg,Veronica gentianoides,Plantae,509258
41445,122312733,3606989,https://inaturalist-open-data.s3.amazonaws.com/photos/207074733/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41485,122397879,776109,https://inaturalist-open-data.s3.amazonaws.com/photos/207226799/medium.jpg,Rhododendron luteum,Plantae,129083
41494,122437178,5515699,https://inaturalist-open-data.s3.amazonaws.com/photos/207301988/medium.jpeg,Veronica gentianoides,Plantae,509258
41523,122615830,4434474,https://inaturalist-open-data.s3.amazonaws.com/photos/207622725/medium.jpg,Rhododendron luteum,Plantae,129083
41524,122615869,4434474,https://inaturalist-open-data.s3.amazonaws.com/photos/207622806/medium.jpg,Rhododendron luteum,Plantae,129083
41536,122771075,1940164,https://inaturalist-open-data.s3.amazonaws.com/photos/207908438/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41544,122790009,1493947,https://inaturalist-open-data.s3.amazonaws.com/photos/207940713/medium.jpg,Rhododendron caucasicum,Plantae,546910
41559,122828849,4434972,https://static.inaturalist.org/photos/207975275/medium.jpeg,Rhododendron luteum,Plantae,129083
41561,122828861,4434972,https://static.inaturalist.org/photos/207975974/medium.jpeg,Rhododendron luteum,Plantae,129083
41562,122828863,4434972,https://static.inaturalist.org/photos/207976070/medium.jpeg,Rhododendron luteum,Plantae,129083
41569,122828889,4434972,https://static.inaturalist.org/photos/207976702/medium.jpeg,Rhododendron luteum,Plantae,129083
41600,122829348,4434972,https://static.inaturalist.org/photos/207980636/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41601,122829349,4434972,https://static.inaturalist.org/photos/207980664/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41602,122829351,4434972,https://static.inaturalist.org/photos/207980665/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41603,122829354,4434972,https://static.inaturalist.org/photos/207980687/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41610,122829379,4434972,https://static.inaturalist.org/photos/207981201/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41611,122829382,4434972,https://static.inaturalist.org/photos/207981193/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41613,122829390,4434972,https://static.inaturalist.org/photos/207981267/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
41614,122829392,4434972,https://static.inaturalist.org/photos/207981299/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41619,122829400,4434972,https://static.inaturalist.org/photos/207981684/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41625,122829416,4434972,https://static.inaturalist.org/photos/207982042/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41630,122829429,4434972,https://static.inaturalist.org/photos/207982298/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
41645,122829490,4434972,https://static.inaturalist.org/photos/207982817/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
41646,122829494,4434972,https://static.inaturalist.org/photos/207982857/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41647,122829495,4434972,https://static.inaturalist.org/photos/207982861/medium.jpeg,Rhododendron caucasicum,Plantae,546910
41665,122835725,4434972,https://static.inaturalist.org/photos/208013138/medium.jpeg,Rhododendron luteum,Plantae,129083
41711,122916141,4434972,https://static.inaturalist.org/photos/208160093/medium.jpg,Rhododendron caucasicum,Plantae,546910
41712,122916144,4434972,https://static.inaturalist.org/photos/208160147/medium.jpg,Rhododendron caucasicum,Plantae,546910
41719,122916162,4434972,https://static.inaturalist.org/photos/208160626/medium.jpg,Rhododendron caucasicum,Plantae,546910
41732,122918402,4434972,https://static.inaturalist.org/photos/208170861/medium.jpg,Rhododendron caucasicum,Plantae,546910
41733,122918403,4434972,https://static.inaturalist.org/photos/208170934/medium.jpg,Rhododendron luteum,Plantae,129083
41734,122918404,4434972,https://static.inaturalist.org/photos/208171031/medium.jpg,Rhododendron luteum,Plantae,129083
41737,122918413,4434972,https://static.inaturalist.org/photos/208171154/medium.jpg,Rhododendron luteum,Plantae,129083
41738,122918414,4434972,https://static.inaturalist.org/photos/208171190/medium.jpg,Rhododendron caucasicum,Plantae,546910
41739,122918415,4434972,https://static.inaturalist.org/photos/208171237/medium.jpg,Rhododendron caucasicum,Plantae,546910
41740,122918416,4434972,https://static.inaturalist.org/photos/208171280/medium.jpg,Rhododendron caucasicum,Plantae,546910
41742,122918419,4434972,https://static.inaturalist.org/photos/208171344/medium.jpg,Rhododendron caucasicum,Plantae,546910
41743,122918420,4434972,https://static.inaturalist.org/photos/208171369/medium.jpg,Rhododendron luteum,Plantae,129083
41744,122918422,4434972,https://static.inaturalist.org/photos/208171377/medium.jpg,Rhododendron luteum,Plantae,129083
41745,122918423,4434972,https://static.inaturalist.org/photos/208171462/medium.jpg,Rhododendron luteum,Plantae,129083
41750,122924659,1493947,https://inaturalist-open-data.s3.amazonaws.com/photos/208184967/medium.jpg,Rhododendron caucasicum,Plantae,546910
41754,122925674,1493947,https://inaturalist-open-data.s3.amazonaws.com/photos/208186738/medium.jpg,Veronica gentianoides,Plantae,509258
41755,122926813,1493947,https://inaturalist-open-data.s3.amazonaws.com/photos/208188678/medium.jpg,Rhododendron caucasicum,Plantae,546910
41796,123094855,5525862,https://inaturalist-open-data.s3.amazonaws.com/photos/208494002/medium.jpg,Pinus sylvestris hamata,Plantae,864581
41854,123192041,5090007,https://inaturalist-open-data.s3.amazonaws.com/photos/208660784/medium.jpg,Veronica gentianoides,Plantae,509258
